reaction_id,flux,enzyme,enzyme_abundance_g_gDW,saturation,yield,saturable_reaction_proteome_fraction,substrate_concentration_mM
GLNS,1.250224556722383,GLUTAMINESYN-OLIGOMER,0.0033377225999180415,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLCNt2rpp,0.0,YJGT-MONOMER,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR140x,0.0,CPLX0-8006,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ADK1,1.1608124468100418,ADENYL-KIN-MONOMER,0.0006967252059541284,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR180y,0.0,CPLX0-8006,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3HAD40,0.18291025019747675,FABA-CPLX,0.00011817069779770654,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
FUM,0.8049788214054985,FUMARASE-A,0.00026219572455772865,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLUtex,0.0,CPLX0-7533,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR141y,0.07731489017844788,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3HAD180,0.0,FABA-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
NDPK5,0.01388582170839954,NUCLEOSIDE-DIP-KIN-CPLX,2.6994713211065096e-05,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PYK,0.7195755135128397,PKI-COMPLEX,0.000457549550832278,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EX_glcn_e,0.0,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
SDPTA,-0.19065520512673875,PSERTRANSAM-CPLX,0.0018495741643062744,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
CS,0.8200791449718776,CITRATE-SI-SYNTHASE,0.00186547281938312,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLUSy,0.0,GLUTAMATESYN-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR121x,0.0,CPLX0-8006,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
IGPDH,0.04869211892550453,IMIDHISTID-CPLX,0.0002565572349909151,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PRAIS,0.2296410745440384,AIRS-CPLX,0.0005482552225638202,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
H2Otpp,-27.75422714225977,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
XYLt2pp,0.0,XYLE-MONOMER,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAR121,0.07731489017844788,CPLX0-8005,0.00013852656017731614,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PPS,0.0,PEPSYNTH-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ATPS4rpp,44.18727737300235,ATPSYN-CPLX,0.0043751629153800375,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ALCD2x,0.0,ADHE-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
TRDR,0.181022966734722,THIOREDOXIN-REDUCT-NADPH-CPLX,0.0007554807076980966,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
FRD2,0.0,FUMARATE-REDUCTASE,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
TRPS2,0.029215374148519636,CPLX0-2401,0.0009682338567760495,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ASNS2,0.12389409453004593,ASNSYNB-CPLX,0.0005120400711016943,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
CO2tpp,-14.202680751845033,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ASPK,0.5493531635209149,ASPKINIHOMOSERDEHYDROGI-CPLX,0.001375117673368573,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR180x,0.0,CPLX0-8006,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
SDPDS,0.19065520512673875,CPLX0-3161,2.1147716913851105e-05,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
MALtex,0.0,CPLX0-7533,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLYCtex,0.0,CPLX0-7533,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PGI,0.0,CPLX0-7877,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
TPI,4.287935134140687,TPI,0.0008805938073149604,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
DHORD5,0.0,DIHYDROOROTOX-MONOMER,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
NADH16pp,25.776762142568433,NADH-DHI-CPLX,0.0019023327644230564,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLCNtex,0.0,CPLX0-7533,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
FUMtex,0.0,CPLX0-7533,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLUt2rpp,0.0,GLTP-MONOMER,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
RNDR1b,0.0,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PHETA1,-0.09521992666863978,TYRB-DIMER,0.00020788780241903407,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
NH4tex,5.545845673133019,CPLX0-7533,0.001335426155151096,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ILETA,-0.1493220526009405,BRANCHED-CHAINAMINOTRANSFER-CPLX,0.0002522688639087624,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GND,7.2105371630167445,6PGLUCONDEHYDROG-CPLX,0.014800637212909114,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLYCL,0.02809595601619863,GCVMULTI-CPLX,0.003671617214720138,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EX_nh4_e,-5.545845673133019,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PSP_L,0.9105474551881275,PSERPHOSPHA-MONOMER,2.402139553830273e-05,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
OMPDC,0.1700174109645788,OROTPDECARB-CPLX,0.0001950051543459417,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
TRPS3,0.029215374148519636,TRYPSYN-APROTEIN,0.0005868638145999377,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
SO4tex,0.12858403505227808,CPLX0-7533,4.926930286143615e-05,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR161y,0.07731489017844788,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EX_succ_e,0.0,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3HAD100,0.18291025019747675,FABA-CPLX,0.00011817094532402147,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAR141,0.07731489017844788,CPLX0-8005,0.000138526519786263,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PSCVT,0.19530916802304693,AROA-MONOMER,0.00040299303733389377,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
TKT1,2.3022172105612757,TRANSKETOI-CPLX,0.005903009962845166,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
RIBtex,0.0,CPLX0-7533,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EX_lac__D_e,0.0,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
SUCCtex,0.0,CPLX0-7533,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
IPPMIb,-0.23155765407361859,3-ISOPROPYLMALISOM-CPLX,0.0009572565376206497,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PRAMPC,0.04869211892550453,HISTCYCLOPRATPPHOS,8.58377064652172e-05,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
AIRC3,-0.2296410745440384,PURE-CPLX,0.0002960315907452733,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3HAD181,0.0,FABZ-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ADSL1r,0.15366609394821618,CPLX0-7959,0.0004075520597993379,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
CYTBDpp,0.0,CYT-D-UBIOX-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAS160,0.06559646344892536,FABB-CPLX,0.00045008123398465746,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR141x,0.0,CPLX0-8006,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
HSST,0.07898939168216647,HOMSUCTRAN-CPLX,0.00027248953050358485,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
DHAD1,0.4493446148417944,DIHYDROXYACIDDEHYDRAT-CPLX,0.0002392987498715351,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR121y,0.07731489017844788,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
RBK,0.0,CPLX0-7647,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ANPRT,0.029215374148519636,ANTHRANSYNCOMPII-MONOMER,1.1605127493353107e-05,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAS100,0.18291025019747675,FABB-CPLX,0.0008743004452272788,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PFK,4.360561625695157,6PFK-1-CPX,0.0004064809426054719,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAS181,0.0,3-OXOACYL-ACP-SYNTHII-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ACKr,-3.6980619692622643,ACETATEKINA-MONOMER,0.0011041724079536457,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLCptspp,7.2105371630167445,CPLX-157,0.020932858726408515,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAR140,0.10559536001902887,CPLX0-8005,0.00015313429853832433,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PPCK,0.0,PEPCARBOXYKIN-MONOMER,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3HAD161,0.07731489017844788,FABZ-CPLX,0.00019557673896044572,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PIt2rpp,0.49522328342006694,PITA-MONOMER,7.727088519520207e-05,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAS120,0.10559536001902887,FABB-CPLX,0.0006244756183394278,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ACHBS,0.1493220526009405,ACETOLACTSYNIII-CPLX,0.00030937088305537204,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ARGSL,0.15202705610433864,ARGSUCCINLYA-MONOMER,0.0006118359661639009,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EX_co2_e,14.202680751845033,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
DAPDC,0.1763731155670909,DIAMINOPIMDECARB-CPLX,0.00020809288569679558,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAS180,0.0,FABB-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EX_rib__D_e,0.0,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ASPCT,0.1700174109645788,ASPCARBTRANS-CPLX,0.003396023617761345,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
NADTRHD,6.582185413246547,UDHA-CPLX,0.0010844712376285068,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GNK,0.0,GLUCONOKINII-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR120x,0.0,CPLX0-8006,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
CO2tex,-14.202680751845033,CPLX0-7533,0.002225253573540173,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
DDPA,0.19530916802304693,AROG-CPLX,0.0010769856196504186,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
FBP,0.0,F16B-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ACGK,0.15202705610433864,ACETYLGLUTKIN-CPLX,0.0007308671977296417,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3HAD141,0.07731489017844788,FABZ-CPLX,0.00019557754078684437,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
AGPR,-0.15202705610433864,N-ACETYLGLUTPREDUCT-MONOMER,0.00031639124588033347,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EAR80y,0.0,CPLX0-8006,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GAPD,10.784620176522592,GAPDH-A-CPLX,0.008206490590668433,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
HSTPT,0.04869211892550453,HISTPHOSTRANS-CPLX,0.00034113649609819087,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
OCBT,0.15202705610433864,ORNCARBAMTRANSFERI-CPLX,0.00012590030613776138,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
GLUN,0.0,ASNSYNB-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ACt2rpp,-3.9964429238288153,EG11512-MONOMER,0.011264743387427273,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ACOATA,0.0,CPLX0-252,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
IPPS,0.23155765407361859,2-ISOPROPYLMALATESYN-MONOMER,0.0013764006270711986,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ME2,0.0,MALIC-NADP-CPLX,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
LDH_D,0.0,CPLX0-8158,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
RNDR3,0.01388582170839954,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,0.00010064556032945297,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
ORPT,-0.1700174109645788,OROPRIBTRANS-CPLX,9.056106866818526e-07,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
FUMt2_2pp,0.0,DCTA-MONOMER,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
SUCCt1pp,0.0,DCTA-MONOMER,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAR180,0.0,CPLX0-8005,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PPND,0.07087386720588751,CHORISMUTPREPHENDEHYDROG-CPLX,8.249971434283e-05,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PRAIi,0.029215374148519636,PRAI-IGPS,0.00011660797376180387,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
EX_acald_e,0.0,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
PRASCSi,0.2296410745440384,SAICARSYN-CPLX,0.0013495633512673956,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
enzyme_pool_supply,0.287151622570974,NA,0.0,0.057853044082033775,0.07127986071056416,0.07289827770774526,0.0071230428240116805
3OAR161,0.07809586529673461,CPLX0-8005,0.00013992552882078585,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ASNS1,0.0,ASNSYNB-CPLX,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ATPM,6.86,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
PGL,7.277901811912893,6PGLUCONOLACT-MONOMER,0.0022538209860990433,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
3OAR80,0.1847578678291403,CPLX0-8005,0.0001459929975517877,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
O2tpp,13.226624102444433,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
3HAD120,0.1066620025324057,FABA-CPLX,9.839428599602639e-05,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
FRUpts2pp,0.0,CPLX-165,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ACODA,0.15356271563706042,ACETYLORNDEACET-CPLX,0.00040153134509801386,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EX_glyc__R_e,0.0,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ME1,0.0,MALIC-NAD-CPLX,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
KAS15,0.1847578678291403,CPLX0-252,0.0004013546553238567,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EX_glc__D_e,-7.277901811912893,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EX_fum_e,0.0,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
PYRt2rpp,0.0,EG10167-MONOMER,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
VALTA,-0.5224393680782519,BRANCHED-CHAINAMINOTRANSFER-CPLX,0.00034010125810308555,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EAR120y,0.1066620025324057,CPLX0-8006,0.00022693597347606955,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
BPNT,0.1276307849355162,EG10043-MONOMER,0.00013961757055410093,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
SUCCt2_2pp,0.0,DCTA-MONOMER,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
CHORM,0.16777154469352817,CHORISMUTPREPHENDEHYDROG-CPLX,0.00023989259043755037,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
NDPK1,0.39474939915675,NUCLEOSIDE-DIP-KIN-CPLX,0.00013045315963905037,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
DHDPRy,0.19258105629243497,DIHYDROPICRED-CPLX,0.0003768292284486516,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
G6PDH2r,7.277901811912893,GLU6PDEHYDROG-MONOMER,0.00170360882874891,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ETOHtex,0.0,CPLX0-7533,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
RNDR1,0.013584282256989108,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,8.317248548583756e-05,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EAR100y,0.1066620025324057,CPLX0-8006,0.0002269359168684701,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
GHMT2r,0.5783962693542326,GLYOHMETRANS-CPLX,0.00533704902530162,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
G5SD,0.11476242124584299,GLUTSEMIALDEHYDROG-CPLX,0.0002916643431353928,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
AICART,0.28114469974202694,AICARTRANSIMPCYCLO-CPLX,0.0005173358144858679,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
FRUtex,0.0,CPLX0-7533,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
3OAR60,0.1847578678291403,CPLX0-8005,0.00014599278191926375,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
CTPS2,0.08333780131862634,CTPSYN-CPLX,0.00033861857127655715,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
3OAS121,0.07809586529673461,FABB-CPLX,0.0006424429135062395,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
DHORTS,-0.17173479512346987,DIHYDROOROT-CPLX,0.0009894945102184413,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
FBA,4.400961566800416,FRUCBISALD-CLASSII,0.003451469937107939,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
HSDy,0.36232124725663895,ASPKINIHOMOSERDEHYDROGI-CPLX,0.0026005466899948534,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EAR160y,0.06625906809963335,CPLX0-8006,0.00019162325930477706,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
G3PT,0.0,G7187-MONOMER,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ADSL2r,0.23196073075698403,CPLX0-7959,0.00031422478626508737,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ATPPRT,0.04918396898504297,CPLX0-7614,0.0005142659648023582,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ETOHtrpp,0.0,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EAR40x,0.1847578678291403,CPLX0-8006,0.0002496323359239167,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ACALDtpp,0.0,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
PGM,-9.964695268830901,PHOSGLYCMUTASE,0.001895713375239625,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EX_h2o_e,28.01999054554909,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
RNDR2,0.014026085520793196,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,9.740438295037191e-05,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
3OAS60,0.1847578678291403,FABB-CPLX,0.0008831161711132501,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
DUTPDP,0.013584282256989108,DUTP-PYROP-CPLX,0.00034315264615321264,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
GLYCK2,0.0,GLY3KIN-MONOMER,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
PRPPS,0.4835726214922435,CPLX0-8299,0.0018106377750717526,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
3HAD140,0.06625906809963335,FABA-CPLX,7.704186691442016e-05,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
GLCtex_copy1,7.277901811912893,CPLX0-7533,0.0022549146394601734,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
PRATPP,0.04918396898504297,HISTCYCLOPRATPPHOS,8.670622768155986e-05,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
NDPK8,0.013584282256989108,NUCLEOSIDE-DIP-KIN-CPLX,3.346799041258999e-05,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
MTHFD,0.513105430499011,FOLD-CPLX,0.00018750145704997222,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ICDHyr,0.8283629491106492,ISOCITHASE-CPLX,0.0029430651790207803,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
CYSTL,0.07978728131726776,CYSTATHIONINE-BETA-LYASE-CPLX,0.0003192264148304166,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
THRD_L,0.15083038828406287,THREDEHYDSYN-CPLX,5.65159016009552e-05,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
IMPC,-0.28114469974202694,AICARTRANSIMPCYCLO-CPLX,0.0005175117857778559,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
AKGtex,0.0,CPLX0-7533,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ASPTA,-1.5191516844824458,ASPAMINOTRANS-DIMER,0.0024514646163834755,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
PYRtex,0.0,CPLX0-7533,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
GLNabcpp,0.0,ABC-12-CPLX,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ASAD,-0.5549023035490739,ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX,0.0023616874872685054,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
D_LACt2pp,0.0,LCTP-MONOMER,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
KARA1,-0.4538835459961635,CPLX0-7643,0.004706319504542083,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EX_etoh_e,0.0,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
NADH17pp,0.0,NADH-DHI-CPLX,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
EX_so4_e,-0.12988289134959624,NA,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
DHAD2,0.15083038828406287,DIHYDROXYACIDDEHYDRAT-CPLX,0.00024171867688465537,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
GLUPRT,0.23196073075698403,PRPPAMIDOTRANS-CPLX,0.00019674238305780409,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ACLS,0.4538835459961635,ACETOLACTSYNIII-CPLX,0.00025557622219110973,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
ACtex,-4.027694209001036,CPLX0-7533,0.0013630127263536244,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
FORt2pp,0.0,CPLX0-7843,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
GLYCAtex,0.0,CPLX0-7533,0.0,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
DHDPS,0.19258105629243497,DIHYDRODIPICSYN-CPLX,0.000815805364309754,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
PRAGSr,0.23196073075698403,GLYCRIBONUCSYN-MONOMER,0.0005216352250921568,0.06654203599071461,0.07133343994183865,0.06397141703172195,0.008269120273793189
